customerID,Customer Title,Customer Birth Date,Came From Paid Acq?,# Months since first Purchase,InternetService,Has contacted CS,Has RakutenTV,PaymentMethod,Last Purchase Amount,Total Purchase Amount,Churn
0411-EZJZE,Miss,01/20/1978,No,3.0,DSL,No,Yes,Credit card,60.25,170.5,No
7851-WZEKY,Ms,01/01/1951,No,2.0,,Yes,Yes,Credit card,95.15,196.9,Yes
8844-TONUD,Mr,08/25/1970,Yes,13.0,Fiber optic,No,Yes,Credit card,96.65,1162.85,Yes
8807-ARQET,Mr,08/21/1953,No,41.0,,No,No,Bank transfer (automatic),40.35,1677.85,No
8992-CEUEN,Mr,11/30/1969,No,1.0,,Yes,No internet service,Bank transfer (automatic),18.85,18.85,No
4320-QMLLA,Miss,07/18/1954,No,7.0,,Yes,Yes,Credit card,54.85,370.4,No
8777-PVYGU,Mr,03/23/1957,Yes,52.0,,Yes,Yes,Bank transfer (automatic),64.3,3410.6,No
8292-ITGYJ,Mr,07/20/1959,Yes,45.0,,Yes,No internet service,Bank transfer (automatic),24.65,1138.8,No
6870-ZWMNX,Mr,11/26/1978,Yes,70.0,,Yes,Yes,Credit card,76.1,5264.25,No
0621-CXBKL,Ms,04/01/1976,No,53.0,,No,No internet service,Bank transfer (automatic),18.7,1005.7,No
5268-DSMNQ,Miss,08/22/1958,Yes,62.0,,No,Yes,Credit card,97.95,5936.55,No
5334-JLAXU,Mr,05/14/1961,Yes,60.0,,No,No,Credit card,94.1,5475.9,No
4086-YQSNZ,Ms,12/10/1975,Yes,3.0,,Yes,Yes,Credit card,80.4,224.05,Yes
6242-MBHPK,Miss,11/29/1955,Yes,23.0,,Yes,Yes,Credit card,95.1,2326.05,No
5868-CZJDR,Mr,08/10/1958,No,1.0,,,No,Credit card,31.35,31.35,Yes
9359-UGBTK,Miss,05/16/1961,No,67.0,DSL,Yes,No,Credit card,72.35,4991.5,No
0135-NMXAP,Miss,07/25/1953,No,12.0,,No,Yes,Credit card,89.75,1052.4,Yes
4782-OSFXZ,Miss,01/01/1900,Yes,71.0,,,No,Credit card,82.7,5831.2,No
6479-OAUSD,Miss,07/13/1951,No,25.0,Fiber optic,No,No internet service,Credit card,19.9,510.8,No
7129-ACFOG,Ms,01/31/1959,No,5.0,DSL,No,No,Credit card,53.8,283.95,No
4189-NAKJS,Mr,08/04/1967,No,26.0,,No,No,Credit card,51.55,1295.4,No
5562-BETPV,Miss,01/05/1952,Yes,1.0,,No,No internet service,Credit card,19.65,19.65,No
1282-IHQAC,Mr,03/07/1956,No,70.0,,Yes,Yes,Credit card,44.05,3011.65,No
9127-FHJBZ,Mr,09/10/1951,Yes,72.0,,No,Yes,Bank transfer (automatic),114.0,8093.15,No
6270-OMFIW,Mr,10/16/1953,Yes,60.0,,No,Yes,Credit card,94.4,5610.25,Yes
1641-RQDAY,Miss,09/02/1950,Yes,32.0,Fiber optic,Yes,Yes,PayPal,100.4,3217.65,No
0107-WESLM,Mr,03/27/1961,No,1.0,Fiber optic,No,No internet service,PayPal,19.85,19.85,Yes
6994-ORCWG,Mr,11/27/1959,No,14.0,,Yes,No,Bank transfer (automatic),54.25,773.2,No
1346-UFHAX,Mr,02/20/1969,No,13.0,,No,No,PayPal,80.0,1029.35,No
3992-YWPKO,Mr,12/03/1958,No,6.0,,No,Yes,Credit card,109.9,669.45,Yes
2933-XEUJM,Ms,11/19/1950,No,46.0,,No,Yes,Credit card,79.2,3593.8,No
0125-LZQXK,Mr,01/18/1979,No,15.0,,No,Yes,Credit card,101.35,1553.95,Yes
5461-QKNTN,Mr,05/11/1970,Yes,43.0,,Banana,Yes,Credit card,94.3,3953.15,No
4835-YSJMR,Mr,06/05/1970,No,39.0,,,No,Credit card,49.8,1971.15,No
8399-YNDCH,Miss,09/11/1966,No,21.0,,No,Yes,Credit card,60.05,1236.15,Yes
3164-YAXFY,Mr,06/20/1972,No,57.0,,No,Yes,Credit card,53.75,3196,No
0887-WBJVH,Miss,11/28/1956,Yes,53.0,,Yes,Yes,Bank transfer (automatic),93.45,4872.2,No
4660-IRIBM,Ms,03/09/1965,Yes,18.0,,No,Yes,Credit card,87.9,1500.5,No
5673-FSSMF,Miss,12/09/1951,No,1.0,,No,No,Credit card,60.15,60.15,Yes
7670-ZBPOQ,Miss,10/25/1962,Yes,58.0,,Yes,No,Credit card,61.05,3478.75,No
8089-UZWLX,Mr,08/30/1973,No,71.0,,No,Yes,Bank transfer (automatic),104.05,7413.55,No
0080-OROZO,Mr,05/07/1959,No,35.0,,Yes,Yes,Credit card,99.25,3532,No
3916-NRPAP,Mr,05/12/1963,No,3.0,,No,No,Credit card,85.7,256.75,No
6807-SIWJI,Ms.,12/21/1954,No,38.0,,No,Yes,Credit card,104.85,3887.25,No
8221-HVAYI,Miss,07/09/1973,Yes,35.0,,Yes,No,Credit card,69.15,2490.15,No
1579-KLYDT,Mr ,05/23/1978,No,7.0,,,Yes,Credit card,90.45,593.45,Yes
5232-NXPAY,Ms,12/20/1963,No,47.0,,Banana,Yes,Credit card,74.45,3510.3,No
8967-SZQAS,Miss,01/02/1974,No,14.0,DSL,No,No,Credit card,50.45,765.45,No
4468-KAZHE,Ms.,06/25/1951,Yes,20.0,,No,No,Credit card,60.0,1259.35,No
0455-ENTCR,Mr,04/27/1974,Yes,66.0,Orange,Yes,Yes,Credit card,85.25,5538.35,No
8944-AILEF,Mr,11/11/1964,Yes,15.0,,Yes,No internet service,PayPal,19.45,340.85,No
5542-NKVRU,Ms.,04/19/1959,No,42.0,DSL,No,No internet service,Credit card,20.75,844.45,No
7126-RBHSD,Ms,10/14/1965,Yes,17.0,,No,No,Credit card,78.9,1348.95,No
5370-IIVVL,Ms,11/30/1955,No,37.0,,,Yes,Credit card,104.5,3778,No
6789-HJBWG,Ms,09/19/1965,No,12.0,,Yes,No,,49.4,611.65,No
3927-NLNRY,Mr,09/17/1956,Yes,53.0,,Yes,Yes,Credit card,94.25,4867.95,Yes
9087-EYCPR,Mr,06/22/1960,No,60.0,,Yes,No internet service,Credit card,25.0,1505.05,No
6791-YBNAK,Mr,06/09/1966,Yes,18.0,Fiber optic,No,No,,25.55,467.85,No
6358-LYNGM,Miss,01/11/1966,No,1.0,Fiber optic,Yes,No,Credit card,74.9,74.9,Yes
6077-BDPXA,Mr,01/11/1968,No,3.0,,No,No,Credit card,70.15,194.2,No
0013-MHZWF,Miss,07/25/1967,No,9.0,,No,Yes,Bank transfer (automatic),69.4,571.45,No
5494-HECPR,Mr,07/21/1966,No,1.0,,Yes,Yes,Bank transfer (automatic),80.25,80.25,Yes
8268-YDIXR,Ms,09/23/1953,Yes,56.0,,Yes,No,,93.15,5253.95,No
9824-BEMCV,Mr,07/06/1964,Yes,17.0,,No,No,Credit card,69.0,1149.65,Yes
1373-ORVIZ,Ms.,06/28/1974,Yes,11.0,,No,No,Credit card,66.35,740.8,Yes
4291-SHSBH,Miss,10/30/1977,No,7.0,,Yes,No,Bank transfer (automatic),69.55,521.35,No
6980-IMXXE,Ms,10/19/1976,Yes,69.0,,No,No internet service,Credit card,20.2,1412.65,No
9866-QEVEE,Mr,07/24/1960,No,19.0,,No,No,,86.0,1532.45,Yes
9897-KXHCM,Mr,02/20/1952,Yes,3.0,,No,No,Credit card,80.3,250.05,Yes
0040-HALCW,Miss,10/28/1967,Yes,54.0,,Yes,No internet service,Credit card,20.4,1090.6,No
0784-GTUUK,Mr,02/02/1956,Yes,62.0,,Yes,No internet service,Credit card,23.75,1446.8,No
7979-CORPM,Ms,03/30/1971,No,24.0,DSL,No,Yes,Credit card,90.55,2282.55,Yes
2294-DMMUS,Ms,08/08/1957,Yes,62.0,Fiber optic,Yes,Yes,Credit card,70.45,4300.45,No
0872-JCPIB,Ms,10/25/1956,No,17.0,DSL,No,No,Bank transfer (automatic),65.75,1111.2,No
3055-MJDSB,Mr,04/25/1962,No,9.0,,Yes,No,Credit card,24.6,190.1,No
9091-WTUUY,Mr,02/03/1972,Yes,64.0,,Yes,Yes,Credit card,69.25,4447.75,No
1618-CFHME,Ms,06/10/1950,No,2.0,Fiber optic,Yes,No,Credit card,75.9,143.35,Yes
3165-HDOEW,Miss,03/31/1962,Yes,1.0,Fiber optic,No,No,Credit card,45.85,45.85,Yes
6581-NQCBA,Miss,04/01/1968,Yes,16.0,,No,Yes,Credit card,49.95,810.2,Yes
7115-IRDHS,Mr,04/18/1974,Yes,72.0,DSL,No,No internet service,Credit card,24.65,1830.05,No
8496-DMZUK,Miss,10/25/1954,No,30.0,,No,No,Credit card,90.4,2820.65,No
2040-VZIKE,Mr,05/04/1971,Yes,49.0,,No,Yes,PayPal,100.85,4847.35,No
9068-VPWQQ,Ms,11/02/1976,Yes,61.0,,No,No,Bank transfer (automatic),75.35,4729.3,No
0178-SZBHO,Mr,08/07/1963,Yes,47.0,Orange,No,Yes,Credit card,87.2,4017.45,No
0384-RVBPI,Ms,09/16/1950,No,20.0,,No,No,Credit card,64.4,1398.6,No
1689-MRZQR,Mr,05/24/1971,Yes,34.0,DSL,No,Yes,Credit card,78.3,2564.3,Yes
1299-AURJA,Ms,01/02/1959,Yes,70.0,,No,No internet service,PayPal,24.7,1685.9,No
4525-VZCZG,Mr,07/27/1962,No,54.0,,Yes,Yes,Credit card,105.85,5826.65,No
1543-LLLFT,Miss,11/23/1955,Yes,61.0,,No,Yes,Credit card,98.3,6066.55,No
5835-BEQEU,Ms,04/14/1979,No,3.0,Fiber optic,Yes,No,Credit card,76.95,228.4,Yes
2788-CJQAQ,Ms,08/01/1976,No,13.0,,No,No internet service,Credit card,19.45,270.2,No
5565-FILXA,Mr,04/11/1961,No,16.0,,Yes,Yes,Credit card,96.15,1529.2,Yes
0319-QZTCO,Mr,11/15/1972,Yes,3.0,Orange,No,Yes,Credit card,58.7,168.6,No
2120-SMPEX,Mr,05/28/1973,No,25.0,,No,No internet service,Credit card,20.15,536.35,No
0096-FCPUF,Mr,10/04/1978,No,30.0,,No,No,Bank transfer (automatic),64.5,1888.45,No
0668-OGMHD,Ms,09/18/1956,Yes,21.0,,No,No,Credit card,28.5,629.35,No
5552-ZNFSJ,Miss,05/08/1954,No,1.0,,Yes,No,Credit card,45.3,45.3,Yes
2223-KAGMX,Ms,08/16/1979,No,15.0,Fiber optic,Yes,No internet service,Credit card,19.4,289.3,Yes
6507-ZJSUR,Ms,12/17/1958,Yes,23.0,Orange,Yes,Yes,Credit card,90.45,2117.25,No
9408-HRXRK,Miss,04/22/1953,Yes,45.0,,Yes,Yes,Credit card,105.15,4730.9,No
5593-SUAOO,Miss,02/16/1966,Yes,24.0,,Yes,No,Credit card,83.15,2033.05,No
7321-PKUYW,Mr ,07/25/1967,No,11.0,Orange,No,Yes,Credit card,90.15,987.95,Yes
2833-SLKDQ,Mr,12/15/1957,No,1.0,,No,No,Credit card,45.05,45.05,Yes
6766-HFKLA,Mr,04/15/1957,Yes,56.0,,No,Yes,Bank transfer (automatic),103.2,5744.35,No
7595-EUIVN,Ms,04/11/1951,No,1.0,Fiber optic,Yes,No,Credit card,75.8,75.8,Yes
7617-EYGLW,Mr,03/13/1975,No,1.0,,,No internet service,Credit card,19.45,19.45,No
2026-TGDHM,Miss,09/15/1976,No,7.0,,Yes,No,Credit card,79.3,523.15,Yes
9220-ZNKJI,Ms,12/05/1955,Yes,55.0,,No,Yes,Credit card,88.8,4805.3,No
4030-VPZBD,Mr,04/16/1967,No,2.0,,Yes,No,,30.9,59.05,Yes
2226-ICFDO,Mr,09/23/1952,Yes,72.0,,No,Yes,Credit card,85.9,6110.75,No
0723-VSOBE,Ms,06/30/1968,No,45.0,,Yes,No,Credit card,34.2,1596.6,No
5529-GIBVH,Miss,05/08/1955,No,47.0,,No,No internet service,Credit card,20.15,1046.2,No
4187-CINZD,Ms.,09/14/1956,No,46.0,Fiber optic,,Yes,,95.25,4424.2,Yes
9992-UJOEL,Mr,05/22/1968,No,2.0,,No,No,Credit card,50.3,92.75,No
4741-WWJQZ,Miss,08/22/1956,Yes,2.0,,,No,Credit card,80.15,194.55,No
6625-UTXEW,Mr,10/15/1955,Yes,12.0,,Yes,No,Credit card,51.25,612.1,No
6818-WOBHJ,Mr,03/16/1975,Yes,68.0,,No,No,PayPal,89.6,6127.6,Yes
6244-BESBM,Miss,12/21/1956,Yes,69.0,,Yes,Yes,Credit card,95.2,6671.7,No
1004-NOZNR,Mr,03/03/1979,No,56.0,Fiber optic,No,Yes,Credit card,94.8,5264.3,No
1251-STYSZ,Mr,01/02/1974,No,4.0,,Yes,No,Credit card,80.25,303.7,No
2612-PHGOX,Mr,08/03/1970,Yes,64.0,,Banana,Yes,Credit card,76.1,4818.8,No
2408-TZMJL,Mr,10/17/1978,Yes,59.0,DSL,Yes,Yes,PayPal,110.15,6448.05,Yes
8480-PPONV,Miss,08/25/1978,Yes,62.0,,Yes,Yes,,115.55,7159.05,No
8780-IHCRN,Miss,11/02/1964,Yes,63.0,Fiber optic,No,No internet service,PayPal,24.65,1574.5,No
4598-ZADCK,Mr,08/13/1950,No,53.0,,No,Yes,Bank transfer (automatic),53.6,2879.2,No
1257-SXUXQ,Mr,01/01/1900,Yes,5.0,,Yes,No internet service,Credit card,19.45,86.05,No
9681-KYGYB,Ms.,10/10/1952,Yes,49.0,,Yes,No,PayPal,88.2,4159.45,No
7182-OVLBJ,Mr ,09/02/1969,Yes,62.0,DSL,No,Yes,Credit card,101.15,6638.35,No
5095-ETBRJ,Mr,10/18/1960,Yes,55.0,,No,No,Credit card,56.8,3112.05,No
7005-CYUIL,Ms,11/30/1979,Yes,71.0,,Yes,Yes,Credit card,99.4,7168.25,No
4821-WQOYN,Miss,01/24/1978,Yes,72.0,,No,No internet service,Credit card,20.1,1326.25,No
4730-AWNAU,Mr,05/06/1961,Yes,36.0,Fiber optic,,Yes,Credit card,60.7,2234.55,No
3452-FLHYD,Miss,02/01/1956,Yes,25.0,Fiber optic,No,No internet service,Credit card,20.95,495.15,No
2388-LAESQ,Mr,02/28/1956,Yes,72.0,Orange,Yes,Yes,Bank transfer (automatic),114.85,8317.95,No
9531-NSBMR,Miss,12/20/1962,No,36.0,,No,No internet service,Credit card,19.25,679.8,No
6260-ONULR,Mr,12/16/1954,No,1.0,,No,Yes,Bank transfer (automatic),62.8,62.8,No
4389-UEFCZ,Mr,03/18/1950,Yes,72.0,,Banana,Yes,Credit card,105.5,7544,No
8711-LOBKY,Mr,07/05/1968,Yes,59.0,,No,No internet service,Credit card,19.85,1188.25,No
9134-CEQMF,Mr,02/23/1961,Yes,7.0,Fiber optic,No,Yes,Credit card,89.5,676.7,Yes
8985-OOPOS,Mr,06/03/1955,No,1.0,,No,Yes,Credit card,74.1,74.1,No
8800-ZKRFW,Miss,05/07/1951,Yes,30.0,,No,Yes,Credit card,107.5,3242.5,No
2616-FLVQC,Miss,06/16/1975,No,64.0,,No,No internet service,Credit card,19.55,1240.15,No
9968-FFVVH,Mr,04/14/1976,No,63.0,,Yes,No,Credit card,68.8,4111.35,No
3108-PCCGG,Mr ,06/28/1964,Yes,72.0,,,Yes,Credit card,84.45,5899.85,No
7993-PYKOF,Mr,08/26/1966,Yes,8.0,,,No,Credit card,75.0,632.95,Yes
8390-FESFV,Miss,08/09/1953,No,62.0,,No,Yes,Credit card,84.5,5193.2,No
3022-BEXHZ,Miss,05/23/1963,Yes,67.0,Fiber optic,Yes,Yes,PayPal,111.2,7530.8,No
5027-XWQHA,Mr,02/21/1973,No,6.0,,Yes,No,Credit card,44.75,270.95,Yes
6248-TKCQV,Miss,11/27/1967,Yes,70.0,Orange,Yes,Yes,Credit card,80.6,5460.2,No
6729-GDNGC,Ms,05/10/1951,No,20.0,,No,Yes,Bank transfer (automatic),80.7,1614.2,No
6198-ZFIOJ,Mr,03/15/1965,No,5.0,,,No,Credit card,75.6,402.5,No
5989-OMNJE,Mr,12/15/1973,Yes,24.0,,No,Yes,PayPal,57.6,1367.75,No
4566-QVRRW,Ms,07/23/1958,Yes,11.0,,Banana,No,Credit card,44.05,483.7,Yes
1291-CUOCY,Miss,03/23/1968,Yes,72.0,,Yes,Yes,Credit card,110.6,7962.2,No
9795-SHUHB,Ms,01/09/1966,Yes,66.0,,Yes,No,Credit card,58.2,3810.8,No
3230-IUALN,Ms,02/06/1977,Yes,45.0,Fiber optic,No,Yes,Credit card,81.0,3533.6,No
0042-RLHYP,Mr,01/19/1961,Yes,69.0,,,No internet service,Credit card,19.7,1396.9,No
8519-IMDHU,Ms,07/30/1960,Yes,15.0,,No,No,Credit card,85.6,1345.55,Yes
4945-RVMTE,Mr,06/08/1977,No,28.0,,Yes,Yes,Credit card,59.55,1646.45,No
0201-OAMXR,Mr,06/23/1973,No,70.0,,No,Yes,PayPal,115.55,8127.6,Yes
1866-NXPSP,Miss,08/28/1951,No,36.0,Fiber optic,Yes,No,Credit card,75.55,2680.15,No
3372-KWFBM,Ms,03/05/1958,No,16.0,,No,Yes,PayPal,86.6,1281,Yes
7831-QGOXH,Mr,06/17/1958,No,18.0,DSL,No,Yes,Credit card,85.2,1553.9,Yes
6393-WRYZE,Mr,06/09/1956,Yes,34.0,,No,Yes,Credit card,97.65,3207.55,Yes
3941-XTSKM,Mr,05/16/1957,Yes,42.0,,Yes,No,Credit card,45.1,2049.05,No
1661-CZBAU,Mr,06/03/1962,No,48.0,Fiber optic,No,No,Credit card,70.95,3629.2,No
6599-RCLCJ,Miss,04/23/1958,Yes,47.0,,Yes,Yes,Credit card,109.55,5124.55,Yes
9831-BPFRI,Miss,01/14/1961,Yes,39.0,,Yes,No,Credit card,89.55,3474.45,Yes
5158-RIVOP,Mr,12/07/1956,Yes,11.0,,Yes,No internet service,Credit card,20.9,202.3,No
9788-YTFGE,Mr,03/07/1963,No,7.0,,Yes,No internet service,Credit card,19.95,147.5,No
9277-JOOMO,Mr,09/22/1959,No,3.0,DSL,Yes,No internet service,Credit card,24.6,86.35,No
1907-YLNYW,Miss,11/24/1954,No,8.0,DSL,Yes,No,Credit card,66.7,579,No
1725-MIMXW,Mr,11/14/1971,No,1.0,,Yes,No internet service,Credit card,19.45,19.45,Yes
8947-YRTDV,Mr,08/10/1978,Yes,32.0,,,No,PayPal,94.8,3131.55,No
3161-ONRWK,Mr,04/15/1979,Yes,60.0,,Yes,No,Credit card,65.85,3928.3,No
0114-RSRRW,Mr,03/15/1951,Yes,10.0,Fiber optic,No,No internet service,PayPal,19.95,187.75,No
4565-NLZBV,Miss,11/21/1973,Yes,71.0,,Yes,No internet service,PayPal,24.65,1710.15,No
0031-PVLZI,Mr,08/20/1956,Yes,4.0,DSL,No,No internet service,Credit card,20.35,76.35,Yes
7206-GZCDC,Mr,01/01/1977,No,1.0,Fiber optic,No,No,Credit card,69.25,69.25,Yes
6682-VCIXC,Mr,01/22/1958,Yes,43.0,,No,Yes,Credit card,51.25,2151.6,No
4791-QRGMF,Mr,12/11/1975,Yes,59.0,,No,Yes,,99.5,5961.1,Yes
6475-VHUIZ,Miss,06/18/1970,Yes,23.0,Fiber optic,Banana,No,PayPal,54.25,1221.55,No
3910-MRQOY,Ms,02/03/1960,Yes,72.0,,No,No internet service,Credit card,19.4,1496.45,No
0661-WCQNQ,Miss,08/14/1954,Yes,22.0,,Yes,No,Credit card,56.25,1292.2,No
7537-RBWEA,Mr,09/06/1965,No,1.0,,Yes,No,Credit card,25.15,25.15,No
4656-CAURT,Mr,06/12/1976,No,69.0,DSL,Yes,No internet service,Credit card,23.95,1713.1,No
0121-SNYRK,Miss,05/01/1955,No,50.0,Fiber optic,No,No,,35.4,1748.9,No
1768-ZAIFU,Mr,11/09/1960,No,1.0,,No,No,Credit card,25.2,25.2,Yes
4671-LXRDQ,Ms,02/23/1962,No,2.0,,,No,PayPal,45.0,96.45,Yes
3733-LSYCE,Mr,05/24/1978,Yes,15.0,,Yes,No,Bank transfer (automatic),75.35,1114.55,No
6265-FRMTQ,Mr ,10/04/1970,No,31.0,,No,No internet service,Credit card,20.4,609.1,No
1934-SJVJK,Mr,03/07/1965,No,1.0,,Yes,No internet service,Credit card,20.15,20.15,Yes
3838-OZURD,Ms,04/29/1958,Yes,66.0,,Yes,Yes,Credit card,105.0,7133.25,Yes
1371-DWPAZ,Mr,06/03/1974,Yes,0.0,,,Yes,Credit card,56.05, ,No
9269-CQOOL,Miss,05/23/1960,No,3.0,,,Yes,Credit card,54.7,169.45,Yes
2017-CCBLH,Mr,11/29/1951,No,8.0,,Yes,No internet service,Credit card,20.0,141.6,No
7690-KPNCU,Mr,01/06/1954,Yes,64.0,,Banana,Yes,Credit card,73.05,4688.65,No
0536-BGFMZ,Mr,03/21/1961,Yes,28.0,,No,No internet service,,20.5,563.05,No
2293-IJWPS,Mr,06/09/1952,Yes,57.0,,,Yes,Credit card,100.75,5985,No
2845-HSJCY,Mr,10/09/1975,Yes,14.0,,Yes,No,Credit card,87.25,1258.6,Yes
5469-NUJUR,Mr,03/03/1975,No,19.0,,Yes,No internet service,Credit card,19.95,373.5,No
1184-PJVDB,Mr,07/22/1962,Yes,10.0,,No,Yes,Credit card,79.95,857.2,Yes
2625-TRCZQ,Mr,09/07/1956,Yes,51.0,Fiber optic,No,Yes,Credit card,49.65,2553.35,No
4102-HLENU,Mr,08/27/1956,Yes,67.0,Fiber optic,Yes,No,Credit card,65.65,4322.85,No
7266-GSSJX,Ms,09/12/1968,Yes,11.0,,No,No internet service,Credit card,20.45,250.8,No
7722-VJRQD,Miss,07/03/1955,Yes,72.0,,,Yes,Credit card,60.95,4549.05,No
7073-QETQY,Mr,11/05/1961,Yes,66.0,,No,No internet service,Credit card,20.35,1359.5,No
9415-DPEWS,Mr,03/14/1970,No,18.0,,No,Yes,Credit card,88.35,1639.3,Yes
5624-RYAMH,Ms,07/31/1979,No,9.0,,,No internet service,Credit card,19.5,178.85,No
0196-JTUQI,Ms,01/13/1966,No,9.0,,Yes,No,Credit card,75.2,633.85,No
7130-YXBRO,Mr,08/24/1974,Yes,48.0,,,Yes,Credit card,111.45,5315.1,No
9272-LSVYH,Ms,08/09/1964,No,10.0,,Yes,No,Credit card,70.15,735.5,No
7943-RQCHR,Mr,08/17/1972,No,9.0,,No,Yes,Credit card,94.75,889.9,Yes
3793-MMFUH,Miss,10/14/1965,No,13.0,,No,Yes,Credit card,95.05,1290,Yes
3249-ZPQRG,Miss,03/30/1952,No,4.0,,Yes,No,Credit card,78.45,330.05,Yes
2568-BRGYX,Mr,07/03/1970,No,4.0,Fiber optic,Yes,No,Credit card,70.2,237.95,Yes
3084-DOWLE,Miss,11/28/1975,Yes,72.0,,Yes,Yes,Credit card,92.0,6474.4,No
1084-MNSMJ,Mr ,07/27/1956,Yes,51.0,,No,Yes,Credit card,85.5,4421.95,No
7721-JXEAW,Miss,10/10/1970,Yes,59.0,,Yes,No,Bank transfer (automatic),41.05,2452.7,Yes
7249-WBIYX,Mr,07/29/1967,Yes,10.0,Fiber optic,,Yes,Credit card,85.6,813.85,Yes
4238-HFHSN,Mr,07/23/1953,Yes,61.0,DSL,Yes,No,Credit card,82.15,4904.85,No
6250-CGGUN,Mr,11/30/1976,No,54.0,,No,No,Bank transfer (automatic),84.4,4484.05,No
5478-JJVZK,Miss,08/29/1967,No,33.0,,Yes,No,Credit card,60.9,2033.85,No
7596-IIWYC,Mr,02/23/1960,No,27.0,Fiber optic,No,No internet service,Credit card,20.25,538.2,No
6567-HOOPW,Miss,06/16/1964,No,1.0,,No,Yes,Credit card,79.2,79.2,Yes
9793-WECQC,Ms,06/04/1972,No,23.0,,Yes,Yes,Credit card,95.3,2192.9,No
4291-HPAXL,Mr,06/20/1963,No,1.0,,No,No internet service,Credit card,19.85,19.85,No
8999-YPYBV,Mr,01/23/1974,Yes,45.0,,No,Yes,Credit card,84.35,3858.05,No
1839-FBNFR,Mr,01/18/1965,Yes,39.0,,Yes,No internet service,Credit card,19.85,854.8,No
3164-AALRN,Ms,02/13/1950,No,5.0,,No,Yes,Credit card,70.0,347.4,Yes
3071-MVJCD,Mr,11/02/1969,Yes,72.0,,Yes,Yes,Credit card,82.3,5815.15,No
1697-BCSHV,Mr,02/20/1976,Yes,58.0,,No,Yes,Credit card,66.8,3970.4,No
0562-KBDVM,Mr,05/11/1967,No,70.0,,No,No,Credit card,44.6,3058.15,No
1131-SUEKT,Mr,07/05/1953,Yes,61.0,Fiber optic,Yes,Yes,Credit card,98.45,6145.2,No
3717-OEAUQ,Mr,06/03/1979,No,2.0,,Yes,No,Credit card,70.7,129.2,No
4538-WNTMJ,Ms,01/17/1976,Yes,46.0,,No,No internet service,Credit card,24.95,1165.9,No
3334-CTHOL,Mr,02/06/1974,No,1.0,Fiber optic,Yes,No,PayPal,49.95,49.95,Yes
4704-ERYFC,Mr,04/18/1973,Yes,22.0,DSL,Yes,No,Credit card,69.25,1554,Yes
9432-RUVSL,Mr,05/21/1971,No,48.0,,No,Yes,Credit card,102.5,4904.25,No
8060-HIWJJ,Mr,07/06/1963,No,64.0,,Yes,Yes,Bank transfer (automatic),86.55,5632.55,No
7684-XSZIY,Mr,10/13/1959,Yes,72.0,Fiber optic,Yes,No internet service,Credit card,24.3,1643.25,No
9089-UOWJG,Mr,04/10/1964,Yes,12.0,,Banana,Yes,Credit card,58.35,740.55,No
8621-MNIHH,Mr,06/03/1955,Yes,34.0,Fiber optic,No,No,Credit card,94.25,3217.55,Yes
8039-ACLPL,Miss,08/31/1965,Yes,72.0,,No,No,Credit card,68.75,4888.2,No
9885-AIBVB,Miss,04/08/1973,Yes,29.0,,,No,Credit card,85.8,2440.25,No
1934-MKPXS,Mr,11/25/1950,Yes,33.0,DSL,No,No internet service,Credit card,20.1,620.55,No
2592-YKDIF,Mr,10/19/1958,No,1.0,Fiber optic,Yes,No internet service,Credit card,20.35,20.35,No
2272-JKMSI,Mr,01/01/2021,Yes,62.0,DSL,Yes,Yes,Credit card,110.8,6840.95,No
0471-LVHGK,Mr,10/07/1961,Yes,41.0,,Yes,Yes,Credit card,73.0,3001.2,Yes
9518-RWHZL,Ms,09/08/1955,No,64.0,,Yes,Yes,Credit card,100.05,6254.2,Yes
8714-CTZJW,Miss,11/18/1967,No,4.0,,No,No,Credit card,82.85,319.6,No
3569-EDBPQ,Mr,05/07/1961,No,24.0,Fiber optic,No,No,Credit card,84.35,1938.05,No
3131-NWVFJ,Ms,04/26/1961,Yes,14.0,,No,No internet service,PayPal,19.55,294.5,No
7521-YXVZY,Mr,06/14/1974,No,3.0,,Banana,No internet service,Credit card,19.95,58.3,No
5419-CONWX,Ms,02/03/1976,No,4.0,Fiber optic,No,Yes,Credit card,99.8,442.85,Yes
6240-EURKS,Mr,06/18/1978,No,18.0,,No,No,Credit card,35.0,553,Yes
2373-NTKOD,Mr,04/21/1975,No,8.0,,No,Yes,Credit card,66.25,546.45,No
1970-KKFWL,Mr,09/12/1961,No,35.0,,No,No internet service,Credit card,23.3,797.1,No
6960-HVYXR,Mr,10/09/1970,No,1.0,,Yes,No,Credit card,76.0,76,Yes
9337-SRRNI,Ms,08/22/1978,No,66.0,,No,No internet service,Credit card,25.3,1673.8,No
0895-UADGO,Mr,05/26/1952,No,8.0,,No,No,,44.55,343.45,No
5678-VFNEQ,Ms,02/08/1972,Yes,71.0,DSL,No,Yes,PayPal,104.1,7412.25,No
5977-CKHON,Mr,12/06/1958,Yes,43.0,Fiber optic,Yes,No,Credit card,92.55,4039,No
7024-OHCCK,Mr,06/19/1976,No,2.0,Fiber optic,,Yes,Credit card,93.85,170.85,Yes
2692-BUCFV,Mr,12/11/1975,No,29.0,,No,Yes,Bank transfer (automatic),101.45,2948.6,No
7861-UVUFT,Miss,06/27/1959,Yes,15.0,DSL,No,Yes,Credit card,84.3,1308.4,Yes
1830-GGFNM,Mr ,04/03/1963,Yes,65.0,,No,No,Credit card,94.55,6078.75,No
